tab	locations
location	lat_n	lat_s	lon_e	lon_w	analysts	citations
Jasper Knob	46.5	46.5	272.3	272.3		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
jk.6a_LP-DIR-T-1067	jk.6a_LP-DIR-T	jk.6a	3.1	147.4	58.8	0	0	0	0	23	913	This study	hargrave 2024-03-14 14:50:14	LT-T-Z:LP-DIR-T	g	1067	u	8	273			pmagpy-4.2.109	8.079999999999998e-07	3.71e-08	2.7799999999999997e-08	5.43e-09
jk.6a_LP-DIR-T-1068	jk.6a_LP-DIR-T	jk.6a	3.1	143.0	61.2	0	0	0	0	24	923	This study	hargrave 2024-03-15 09:07:17	LT-T-Z:LP-DIR-T	g	1068	u	8	273			pmagpy-4.2.109	7.85e-07	3.3599999999999996e-08	2.67e-08	7.21e-09
jk.6a_LP-DIR-T-1069	jk.6a_LP-DIR-T	jk.6a	2.2	142.3	61.6	0	0	0	0	25	933	This study	hargrave 2024-03-15 13:47:33	LT-T-Z:LP-DIR-T	g	1069	u	8	273			pmagpy-4.2.109	8.179999999999998e-07	2.56e-08	1.8999999999999998e-08	3.42e-09
jk.6a_LP-DIR-T-1070	jk.6a_LP-DIR-T	jk.6a	2.7	147.7	60.9	0	0	0	0	26	938	This study	hargrave 2024-03-18 09:24:16	LT-T-Z:LP-DIR-T	g	1070	u	8	273			pmagpy-4.2.109	7.709999999999998e-07	2.93e-08	2.3100000000000002e-08	5.649999999999999e-09
jk.6a_LP-DIR-T-1071	jk.6a_LP-DIR-T	jk.6a	2.9	145.4	60.2	0	0	0	0	27	943	This study	hargrave 2024-03-18 14:53:33	LT-T-Z:LP-DIR-T	g	1071	u	8	273			pmagpy-4.2.109	7.459999999999998e-07	3.03e-08	2.37e-08	5.789999999999999e-09
jk.6a_LP-DIR-T-1072	jk.6a_LP-DIR-T	jk.6a	2.7	146.7	58.6	0	0	0	0	28	945	This study	hargrave 2024-03-18 18:51:47	LT-T-Z:LP-DIR-T	g	1072	u	8	273			pmagpy-4.2.109	7.170000000000002e-07	2.8e-08	2.09e-08	5.15e-09
jk.6a_LP-DIR-T-1073	jk.6a_LP-DIR-T	jk.6a	2.7	142.1	56.5	0	0	0	0	29	947	This study	hargrave 2024-03-19 11:05:52	LT-T-Z:LP-DIR-T	g	1073	u	8	273			pmagpy-4.2.109	6.609999999999999e-07	2.61e-08	1.94e-08	5.0900000000000004e-09
jk.6a_LP-DIR-T-1074	jk.6a_LP-DIR-T	jk.6a	3.0	146.5	60.0	0	0	0	0	30	949	This study	hargrave 2024-03-19 15:33:14	LT-T-Z:LP-DIR-T	g	1074	u	8	273			pmagpy-4.2.109	6.09e-07	2.4700000000000003e-08	1.97e-08	6.13e-09
jk.6a_LP-DIR-T-1075	jk.6a_LP-DIR-T	jk.6a	2.8	135.9	58.2	0	0	0	0	31	951	This study	hargrave 2024-03-20 09:30:31	LT-T-Z:LP-DIR-T	g	1075	u	8	273			pmagpy-4.2.109	4.2299999999999996e-07	1.62e-08	1.38e-08	2.7699999999999997e-09
jk.6a_LP-DIR-T-1076	jk.6a_LP-DIR-T	jk.6a	2.8	157.1	56.9	0	0	0	0	32	953	This study	hargrave 2024-03-20 14:10:12	LT-T-Z:LP-DIR-T	g	1076	u	8	273			pmagpy-4.2.109	2.33e-07	9.56e-09	7.1499999999999995e-09	1.95e-09
jk.6a_LP-DIR-T-1077	jk.6a_LP-DIR-T	jk.6a	5.0	227.1	70.4	0	0	0	0	33	955	This study	hargrave 2024-03-20 18:49:18	LT-T-Z:LP-DIR-T	g	1077	u	8	273			pmagpy-4.2.109	2.4700000000000003e-08	1.6300000000000002e-09	1.3900000000000002e-09	4.73e-10
jk.7a_LP-DIR-T-1078	jk.7a_LP-DIR-T	jk.7a	1.6	126.0	38.6	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:06:22	LT-NO:LP-DIR-T	g	1078	u	8	273			pmagpy-4.2.109	4.84e-06	7.98e-08	6.18e-08	9.37e-08
jk.7a_LP-DIR-T-1079	jk.7a_LP-DIR-T	jk.7a	2.1	129.1	38.4	0	0	0	0	1	373	This study	hargrave 2024-02-21 10:58:07	LT-T-Z:LP-DIR-T	g	1079	u	8	273			pmagpy-4.2.109	4.77e-06	9.44e-08	1.34e-07	7.75e-08
jk.7a_LP-DIR-T-1080	jk.7a_LP-DIR-T	jk.7a	3.6	128.0	35.7	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:17:20	LT-T-Z:LP-DIR-T	g	1080	u	8	273			pmagpy-4.2.109	4.53e-06	1.13e-07	1.59e-07	2.0600000000000002e-07
jk.7a_LP-DIR-T-1084	jk.7a_LP-DIR-T	jk.7a	0.9	124.5	44.0	0	0	0	0	6	673	This study	hargrave 2024-02-27 12:32:00	LT-T-Z:LP-DIR-T	g	1084	u	8	273			pmagpy-4.2.109	3.1e-06	2.57e-08	2.3900000000000002e-08	4.13e-08
jk.7a_LP-DIR-T-1086	jk.7a_LP-DIR-T	jk.7a	1.5	130.5	41.4	0	0	0	0	8	723	This study	hargrave 2024-02-28 11:47:13	LT-T-Z:LP-DIR-T	g	1086	u	8	273			pmagpy-4.2.109	2.17e-06	3.31e-08	2.2999999999999998e-08	4.23e-08
jk.7a_LP-DIR-T-1087	jk.7a_LP-DIR-T	jk.7a	2.1	127.1	40.9	0	0	0	0	9	773	This study	hargrave 2024-02-28 18:00:51	LT-T-Z:LP-DIR-T	b	1087	u	8	273			pmagpy-4.2.109	1.37e-06	3.47e-08	2.94e-08	2.37e-08
jk.7a_LP-DIR-T-1088	jk.7a_LP-DIR-T	jk.7a	1.9	125.2	40.9	0	0	0	0	10	773	This study	hargrave 2024-02-28 19:45:52	LT-T-Z:LP-DIR-T	g	1088	u	8	273			pmagpy-4.2.109	1.37e-06	3.32e-08	2.3900000000000002e-08	2.2999999999999998e-08
jk.7a_LP-DIR-T-1089	jk.7a_LP-DIR-T	jk.7a	1.8	124.2	68.6	0	0	0	0	11	798	This study	hargrave 2024-03-04 10:54:47	LT-T-Z:LP-DIR-T	b	1089	u	8	273			pmagpy-4.2.109	6.24e-06	1.57e-07	1.2e-07	6.06e-08
jk.7a_LP-DIR-T-1090	jk.7a_LP-DIR-T	jk.7a	1.4	129.5	45.1	0	0	0	0	12	798	This study	hargrave 2024-03-04 14:24:07	LT-T-Z:LP-DIR-T	g	1090	u	8	273			pmagpy-4.2.109	8.790000000000002e-07	1.6399999999999998e-08	1.53e-08	5.749999999999999e-09
jk.7a_LP-DIR-T-1091	jk.7a_LP-DIR-T	jk.7a	1.9	135.0	43.7	0	0	0	0	13	813	This study	hargrave 2024-03-04 16:50:50	LT-T-Z:LP-DIR-T	g	1091	u	8	273			pmagpy-4.2.109	5.46e-07	1.4299999999999999e-08	1.1499999999999999e-08	6.09e-09
jk.7a_LP-DIR-T-1093	jk.7a_LP-DIR-T	jk.7a	1.3	131.7	45.9	0	0	0	0	15	823	This study	hargrave 2024-03-05 13:10:55	LT-T-Z:LP-DIR-T	g	1093	u	8	273			pmagpy-4.2.109	3.61e-07	6.3900000000000005e-09	4.970000000000001e-09	2.9399999999999998e-09
jk.7a_LP-DIR-T-1095	jk.7a_LP-DIR-T	jk.7a	1.9	146.7	43.7	0	0	0	0	17	828	This study	hargrave 2024-03-06 09:15:07	LT-T-Z:LP-DIR-T	g	1095	u	8	273			pmagpy-4.2.109	2.0399999999999997e-07	5.63e-09	3.59e-09	2.45e-09
jk.7a_LP-DIR-T-1096	jk.7a_LP-DIR-T	jk.7a	4.7	146.4	46.8	0	0	0	0	18	833	This study	hargrave 2024-03-06 14:28:08	LT-T-Z:LP-DIR-T	g	1096	u	8	273			pmagpy-4.2.109	1.71e-07	1.29e-08	7.54e-09	4.17e-09
jk.7a_LP-DIR-T-1097	jk.7a_LP-DIR-T	jk.7a	2.2	159.8	47.5	0	0	0	0	19	838	This study	hargrave 2024-03-11 09:46:15	LT-T-Z:LP-DIR-T	g	1097	u	8	273			pmagpy-4.2.109	1.1699999999999999e-07	3.510000000000001e-09	2.2899999999999997e-09	1.79e-09
jk.7a_LP-DIR-T-1098	jk.7a_LP-DIR-T	jk.7a	2.5	157.8	45.1	0	0	0	0	20	843	This study	hargrave 2024-03-11 14:43:17	LT-T-Z:LP-DIR-T	g	1098	u	8	273			pmagpy-4.2.109	1.08e-07	4.01e-09	2.47e-09	1.6e-09
jk.7a_LP-DIR-T-1099	jk.7a_LP-DIR-T	jk.7a	2.0	151.9	49.1	0	0	0	0	21	848	This study	hargrave 2024-03-12 09:01:54	LT-T-Z:LP-DIR-T	g	1099	u	8	273			pmagpy-4.2.109	1.0199999999999999e-07	3.2600000000000003e-09	1.7699999999999999e-09	1.09e-09
jk.7a_LP-DIR-T-1100	jk.7a_LP-DIR-T	jk.7a	1.8	153.8	49.0	0	0	0	0	22	853	This study	hargrave 2024-03-12 14:06:34	LT-T-Z:LP-DIR-T	g	1100	u	8	273			pmagpy-4.2.109	9.720000000000001e-08	2.9399999999999998e-09	1.4800000000000005e-09	1.25e-09
jk.7a_LP-DIR-T-1101	jk.7a_LP-DIR-T	jk.7a	1.9	158.9	46.2	0	0	0	0	23	873	This study	hargrave 2024-03-12 19:14:59	LT-T-Z:LP-DIR-T	g	1101	u	8	273			pmagpy-4.2.109	8.71e-08	2.58e-09	1.82e-09	8.09e-10
jk.7a_LP-DIR-T-1103	jk.7a_LP-DIR-T	jk.7a	1.6	152.0	47.8	0	0	0	0	25	893	This study	hargrave 2024-03-13 16:00:47	LT-T-Z:LP-DIR-T	g	1103	u	8	273			pmagpy-4.2.109	7.75e-08	1.82e-09	1.16e-09	7.67e-10
jk.7a_LP-DIR-T-1105	jk.7a_LP-DIR-T	jk.7a	2.3	159.8	43.6	0	0	0	0	27	903	This study	hargrave 2024-03-14 12:13:31	LT-T-Z:LP-DIR-T	g	1105	u	8	273			pmagpy-4.2.109	7.38e-08	2.13e-09	2.36e-09	7.85e-10
jk.7a_LP-DIR-T-1107	jk.7a_LP-DIR-T	jk.7a	3.3	151.8	46.5	0	0	0	0	29	913	This study	hargrave 2024-03-14 16:27:05	LT-T-Z:LP-DIR-T	g	1107	u	8	273			pmagpy-4.2.109	6.85e-08	3.05e-09	2.8800000000000004e-09	1.13e-09
jk.7a_LP-DIR-T-1108	jk.7a_LP-DIR-T	jk.7a	2.4	162.1	48.7	0	0	0	0	30	923	This study	hargrave 2024-03-15 09:08:23	LT-T-Z:LP-DIR-T	g	1108	u	8	273			pmagpy-4.2.109	7.26e-08	2.3399999999999998e-09	2.09e-09	5.75e-10
jk.7a_LP-DIR-T-1109	jk.7a_LP-DIR-T	jk.7a	6.6	144.0	47.4	0	0	0	0	31	933	This study	hargrave 2024-03-15 13:50:07	LT-T-Z:LP-DIR-T	b	1109	u	8	273			pmagpy-4.2.109	7.34e-08	2.21e-09	9.37e-09	6.02e-10
jk.7a_LP-DIR-T-1110	jk.7a_LP-DIR-T	jk.7a	2.2	161.4	50.3	0	0	0	0	32	938	This study	hargrave 2024-03-18 09:25:41	LT-T-Z:LP-DIR-T	g	1110	u	8	273			pmagpy-4.2.109	6.57e-08	2.28e-09	1.16e-09	8.740000000000001e-10
jk.7a_LP-DIR-T-1111	jk.7a_LP-DIR-T	jk.7a	2.3	161.8	49.6	0	0	0	0	33	943	This study	hargrave 2024-03-18 14:54:39	LT-T-Z:LP-DIR-T	g	1111	u	8	273			pmagpy-4.2.109	6.38e-08	1.87e-09	1.7199999999999999e-09	8.26999999999999e-10
jk.7a_LP-DIR-T-1112	jk.7a_LP-DIR-T	jk.7a	2.0	153.9	43.1	0	0	0	0	34	945	This study	hargrave 2024-03-18 18:53:11	LT-T-Z:LP-DIR-T	g	1112	u	8	273			pmagpy-4.2.109	5.42e-08	1.54e-09	1.0300000000000002e-09	6.650000000000001e-10
jk.7a_LP-DIR-T-1114	jk.7a_LP-DIR-T	jk.7a	2.5	164.0	36.6	0	0	0	0	36	949	This study	hargrave 2024-03-19 15:34:21	LT-T-Z:LP-DIR-T	g	1114	u	8	273			pmagpy-4.2.109	3.87e-08	1.46e-09	1.0300000000000002e-09	6.370000000000001e-10
jk.7a_LP-DIR-T-1115	jk.7a_LP-DIR-T	jk.7a	2.8	158.9	34.3	0	0	0	0	37	951	This study	hargrave 2024-03-20 09:31:56	LT-T-Z:LP-DIR-T	g	1115	u	8	273			pmagpy-4.2.109	2.67e-08	1.23e-09	7.85e-10	5.42e-10
jk.8a_LP-DIR-T-1117	jk.8a_LP-DIR-T	jk.8a	3.9	312.4	8.1	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:07:46	LT-NO:LP-DIR-T	g	1117	u	8	273			pmagpy-4.2.109	2.8899999999999998e-05	3.8e-07	1.91e-06	1.63e-06
jk.8a_LP-DIR-T-1118	jk.8a_LP-DIR-T	jk.8a	4.3	313.1	6.4	0	0	0	0	1	373	This study	hargrave 2024-02-21 10:59:13	LT-T-Z:LP-DIR-T	g	1118	u	8	273			pmagpy-4.2.109	2.8699999999999996e-05	4.870000000000001e-07	2.39e-06	1.14e-06
jk.8a_LP-DIR-T-1119	jk.8a_LP-DIR-T	jk.8a	2.5	314.8	6.8	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:18:44	LT-T-Z:LP-DIR-T	g	1119	u	8	273			pmagpy-4.2.109	2.78e-05	7.070000000000002e-07	1.51e-06	1.18e-06
jk.8a_LP-DIR-T-1120	jk.8a_LP-DIR-T	jk.8a	4.2	316.5	7.0	0	0	0	0	3	573	This study	hargrave 2024-02-26 12:59:47	LT-T-Z:LP-DIR-T	g	1120	u	8	273			pmagpy-4.2.109	2.55e-05	8.6e-07	1.05e-06	2.02e-06
jk.8a_LP-DIR-T-1122	jk.8a_LP-DIR-T	jk.8a	2.6	313.5	0.9	0	0	0	0	5	673	This study	hargrave 2024-02-27 12:33:58	LT-T-Z:LP-DIR-T	g	1122	u	8	273			pmagpy-4.2.109	2.08e-05	4.1200000000000004e-07	2.1e-07	8.65e-07
jk.8a_LP-DIR-T-1123	jk.8a_LP-DIR-T	jk.8a	4.7	315.9	5.6	0	0	0	0	6	723	This study	hargrave 2024-02-28 09:23:43	LT-T-Z:LP-DIR-T	g	1123	u	8	273			pmagpy-4.2.109	1.84e-05	4.61e-07	1.11e-06	1.49e-06
jk.8a_LP-DIR-T-1124	jk.8a_LP-DIR-T	jk.8a	5.0	315.6	6.1	0	0	0	0	7	773	This study	hargrave 2024-02-28 18:02:15	LT-T-Z:LP-DIR-T	b	1124	u	8	273			pmagpy-4.2.109	1.4499999999999993e-05	1.57e-07	1.29e-06	9.03e-07
jk.8a_LP-DIR-T-1125	jk.8a_LP-DIR-T	jk.8a	3.0	311.6	6.5	0	0	0	0	8	773	This study	hargrave 2024-02-28 19:50:51	LT-T-Z:LP-DIR-T	g	1125	u	8	273			pmagpy-4.2.109	1.4499999999999993e-05	7.47e-07	5.61e-07	7.93e-07
jk.8a_LP-DIR-T-1126	jk.8a_LP-DIR-T	jk.8a	0.4	317.0	6.5	0	0	0	0	9	798	This study	hargrave 2024-03-04 10:58:51	LT-T-Z:LP-DIR-T	g	1126	u	8	273			pmagpy-4.2.109	1.22e-05	2.49e-08	5.54e-08	6.12e-08
jk.8a_LP-DIR-T-1127	jk.8a_LP-DIR-T	jk.8a	0.3	312.5	4.2	0	0	0	0	10	813	This study	hargrave 2024-03-04 16:55:11	LT-T-Z:LP-DIR-T	g	1127	u	8	273			pmagpy-4.2.109	1.04e-05	1.57e-08	3.43e-08	4.5999999999999995e-08
jk.8a_LP-DIR-T-1128	jk.8a_LP-DIR-T	jk.8a	0.3	315.5	3.9	0	0	0	0	11	823	This study	hargrave 2024-03-05 11:05:27	LT-T-Z:LP-DIR-T	g	1128	u	8	273			pmagpy-4.2.109	9.15e-06	1.32e-08	4.42e-08	3.59e-08
jk.8a_LP-DIR-T-1129	jk.8a_LP-DIR-T	jk.8a	0.4	314.4	5.8	0	0	0	0	12	828	This study	hargrave 2024-03-05 16:02:33	LT-T-Z:LP-DIR-T	g	1129	u	8	273			pmagpy-4.2.109	7.86e-06	1.95e-08	4.27e-08	3.0499999999999995e-08
jk.8a_LP-DIR-T-1130	jk.8a_LP-DIR-T	jk.8a	3.2	314.3	0.7	0	0	0	0	13	833	This study	hargrave 2024-03-06 14:29:14	LT-T-Z:LP-DIR-T	g	1130	u	8	273			pmagpy-4.2.109	6.72e-06	2.21e-07	4.15e-07	3.33e-07
jk.8a_LP-DIR-T-1131	jk.8a_LP-DIR-T	jk.8a	0.3	317.3	-0.2	0	0	0	0	14	838	This study	hargrave 2024-03-11 09:49:46	LT-T-Z:LP-DIR-T	g	1131	u	8	273			pmagpy-4.2.109	3.96e-06	6.8099999999999994e-09	1.37e-08	1.73e-08
jk.8a_LP-DIR-T-1132	jk.8a_LP-DIR-T	jk.8a	0.6	310.0	2.2	0	0	0	0	15	843	This study	hargrave 2024-03-11 15:21:23	LT-T-Z:LP-DIR-T	g	1132	u	8	273			pmagpy-4.2.109	3.35e-06	1.57e-08	3.3599999999999996e-08	1.27e-08
jk.8a_LP-DIR-T-1133	jk.8a_LP-DIR-T	jk.8a	0.3	316.1	-2.3	0	0	0	0	16	848	This study	hargrave 2024-03-12 09:04:32	LT-T-Z:LP-DIR-T	g	1133	u	8	273			pmagpy-4.2.109	2.92e-06	7.95e-09	8.059999999999999e-09	1.32e-08
jk.8a_LP-DIR-T-1134	jk.8a_LP-DIR-T	jk.8a	0.3	316.0	-1.3	0	0	0	0	17	853	This study	hargrave 2024-03-12 14:10:37	LT-T-Z:LP-DIR-T	g	1134	u	8	273			pmagpy-4.2.109	2.72e-06	7.21e-09	1.16e-08	1.14e-08
jk.8a_LP-DIR-T-1135	jk.8a_LP-DIR-T	jk.8a	0.3	318.7	-1.6	0	0	0	0	18	873	This study	hargrave 2024-03-12 19:18:34	LT-T-Z:LP-DIR-T	g	1135	u	8	273			pmagpy-4.2.109	2.42e-06	1e-08	1.1699999999999999e-08	1.08e-08
jk.8a_LP-DIR-T-1136	jk.8a_LP-DIR-T	jk.8a	0.5	317.6	-2.2	0	0	0	0	19	893	This study	hargrave 2024-03-13 14:14:09	LT-T-Z:LP-DIR-T	g	1136	u	8	273			pmagpy-4.2.109	2.15e-06	8.51e-09	1.28e-08	1.69e-08
jk.8a_LP-DIR-T-1137	jk.8a_LP-DIR-T	jk.8a	0.4	318.5	-1.8	0	0	0	0	20	903	This study	hargrave 2024-03-14 10:45:54	LT-T-Z:LP-DIR-T	g	1137	u	8	273			pmagpy-4.2.109	2.01e-06	1.08e-08	9.08e-09	1.1000000000000001e-08
jk.8a_LP-DIR-T-1138	jk.8a_LP-DIR-T	jk.8a	0.4	319.1	-2.2	0	0	0	0	21	913	This study	hargrave 2024-03-14 14:54:09	LT-T-Z:LP-DIR-T	g	1138	u	8	273			pmagpy-4.2.109	1.93e-06	1.14e-08	8.15e-09	1.1200000000000001e-08
jk.8a_LP-DIR-T-1139	jk.8a_LP-DIR-T	jk.8a	0.4	318.9	-5.8	0	0	0	0	22	923	This study	hargrave 2024-03-15 09:11:15	LT-T-Z:LP-DIR-T	g	1139	u	8	273			pmagpy-4.2.109	1.87e-06	9.940000000000002e-09	5.8499999999999994e-09	1.1100000000000002e-08
jk.8a_LP-DIR-T-1140	jk.8a_LP-DIR-T	jk.8a	0.3	314.6	-4.4	0	0	0	0	23	933	This study	hargrave 2024-03-15 13:53:24	LT-T-Z:LP-DIR-T	g	1140	u	8	273			pmagpy-4.2.109	1.81e-06	6.6e-09	4.44e-09	8.83e-09
jk.8a_LP-DIR-T-1141	jk.8a_LP-DIR-T	jk.8a	0.3	318.9	-6.4	0	0	0	0	24	938	This study	hargrave 2024-03-18 09:29:12	LT-T-Z:LP-DIR-T	g	1141	u	8	273			pmagpy-4.2.109	1.77e-06	7.190000000000002e-09	6.57e-09	8.79e-09
jk.8a_LP-DIR-T-1142	jk.8a_LP-DIR-T	jk.8a	0.3	318.0	-6.8	0	0	0	0	25	943	This study	hargrave 2024-03-18 14:58:01	LT-T-Z:LP-DIR-T	g	1142	u	8	273			pmagpy-4.2.109	1.73e-06	8.97e-09	5.2200000000000006e-09	9.229999999999999e-09
jk.8a_LP-DIR-T-1143	jk.8a_LP-DIR-T	jk.8a	0.3	323.0	-5.9	0	0	0	0	26	945	This study	hargrave 2024-03-18 18:57:38	LT-T-Z:LP-DIR-T	g	1143	u	8	273			pmagpy-4.2.109	1.65e-06	9.48e-09	6.07e-09	7.92e-09
jk.8a_LP-DIR-T-1144	jk.8a_LP-DIR-T	jk.8a	0.3	325.1	-8.2	0	0	0	0	27	947	This study	hargrave 2024-03-19 11:11:26	LT-T-Z:LP-DIR-T	g	1144	u	8	273			pmagpy-4.2.109	1.43e-06	8.29e-09	4.670000000000002e-09	7.319999999999999e-09
jk.8a_LP-DIR-T-1145	jk.8a_LP-DIR-T	jk.8a	0.4	322.5	-10.5	0	0	0	0	28	949	This study	hargrave 2024-03-19 15:36:59	LT-T-Z:LP-DIR-T	g	1145	u	8	273			pmagpy-4.2.109	1.49e-06	9.159999999999999e-09	8.6e-09	7.35e-09
jk.8a_LP-DIR-T-1146	jk.8a_LP-DIR-T	jk.8a	0.3	316.6	-13.4	0	0	0	0	29	951	This study	hargrave 2024-03-20 09:35:32	LT-T-Z:LP-DIR-T	g	1146	u	8	273			pmagpy-4.2.109	1.05e-06	5.3e-09	5.25e-09	5.27e-09
jk.8a_LP-DIR-T-1147	jk.8a_LP-DIR-T	jk.8a	0.4	324.6	-11.8	0	0	0	0	30	953	This study	hargrave 2024-03-20 14:13:18	LT-T-Z:LP-DIR-T	g	1147	u	8	273			pmagpy-4.2.109	5.03e-07	3.7200000000000004e-09	2.64e-09	2.6300000000000002e-09
jk.8a_LP-DIR-T-1148	jk.8a_LP-DIR-T	jk.8a	0.9	283.8	19.9	0	0	0	0	31	955	This study	hargrave 2024-03-20 18:50:45	LT-T-Z:LP-DIR-T	g	1148	u	8	273			pmagpy-4.2.109	6.15e-08	6.05e-10	3.8399999999999997e-10	7.64999999999999e-10
jk.9a_LP-DIR-T-1149	jk.9a_LP-DIR-T	jk.9a	5.3	91.9	-45.9	0	0	0	0	0	273	This study	hargrave 2024-02-20 15:09:09	LT-NO:LP-DIR-T	g	1149	u	8	273			pmagpy-4.2.109	3.47e-06	3.05e-07	6.92e-08	8.86e-08
jk.9a_LP-DIR-T-1150	jk.9a_LP-DIR-T	jk.9a	4.1	89.5	-45.2	0	0	0	0	1	373	This study	hargrave 2024-02-21 11:00:19	LT-T-Z:LP-DIR-T	g	1150	u	8	273			pmagpy-4.2.109	3.49e-06	2.39e-07	9.53e-08	2.96e-08
jk.9a_LP-DIR-T-1151	jk.9a_LP-DIR-T	jk.9a	4.8	86.4	-44.6	0	0	0	0	2	473	This study	hargrave 2024-02-21 18:20:07	LT-T-Z:LP-DIR-T	g	1151	u	8	273			pmagpy-4.2.109	3.33e-06	2.55e-07	7.85e-08	9.33e-08
jk.9a_LP-DIR-T-1152	jk.9a_LP-DIR-T	jk.9a	4.8	81.4	-45.0	0	0	0	0	3	573	This study	hargrave 2024-02-26 13:01:11	LT-T-Z:LP-DIR-T	g	1152	u	8	273			pmagpy-4.2.109	2.8e-06	2.16e-07	1.04e-07	4.34e-08
jk.9a_LP-DIR-T-1154	jk.9a_LP-DIR-T	jk.9a	2.1	80.0	-44.5	0	0	0	0	5	673	This study	hargrave 2024-02-27 12:36:34	LT-T-Z:LP-DIR-T	g	1154	u	8	273			pmagpy-4.2.109	2.14e-06	5.89e-08	4.71e-08	2.64e-08
jk.9a_LP-DIR-T-1155	jk.9a_LP-DIR-T	jk.9a	4.6	75.3	-41.4	0	0	0	0	6	723	This study	hargrave 2024-02-28 09:24:50	LT-T-Z:LP-DIR-T	g	1155	u	8	273			pmagpy-4.2.109	1.79e-06	1.3900000000000001e-07	3.41e-08	4.77e-08
jk.9a_LP-DIR-T-1156	jk.9a_LP-DIR-T	jk.9a	2.5	70.4	-40.8	0	0	0	0	7	773	This study	hargrave 2024-02-28 18:03:39	LT-T-Z:LP-DIR-T	b	1156	u	8	273			pmagpy-4.2.109	1.39e-06	6.42e-08	3.54e-08	2.89e-08
jk.9a_LP-DIR-T-1157	jk.9a_LP-DIR-T	jk.9a	3.8	72.2	-41.1	0	0	0	0	8	773	This study	hargrave 2024-02-28 19:52:14	LT-T-Z:LP-DIR-T	g	1157	u	8	273			pmagpy-4.2.109	1.39e-06	9.77e-08	3.39e-08	2.58e-08
jk.9a_LP-DIR-T-1158	jk.9a_LP-DIR-T	jk.9a	1.2	65.4	-38.6	0	0	0	0	9	798	This study	hargrave 2024-03-04 11:00:15	LT-T-Z:LP-DIR-T	g	1158	u	8	273			pmagpy-4.2.109	1.17e-06	2.0299999999999996e-08	1.54e-08	7.8e-09
jk.9a_LP-DIR-T-1159	jk.9a_LP-DIR-T	jk.9a	1.1	67.1	-37.0	0	0	0	0	10	813	This study	hargrave 2024-03-04 16:56:35	LT-T-Z:LP-DIR-T	g	1159	u	8	273			pmagpy-4.2.109	1.02e-06	1.6799999999999998e-08	1.18e-08	6.5e-09
jk.9a_LP-DIR-T-1160	jk.9a_LP-DIR-T	jk.9a	0.9	64.5	-36.5	0	0	0	0	11	823	This study	hargrave 2024-03-05 11:06:51	LT-T-Z:LP-DIR-T	g	1160	u	8	273			pmagpy-4.2.109	9.21e-07	1.27e-08	9.09e-09	4.5700000000000006e-09
jk.9a_LP-DIR-T-1161	jk.9a_LP-DIR-T	jk.9a	1.1	62.6	-33.3	0	0	0	0	12	828	This study	hargrave 2024-03-05 16:03:57	LT-T-Z:LP-DIR-T	g	1161	u	8	273			pmagpy-4.2.109	8.259999999999998e-07	1.51e-08	8.61e-09	2.95e-09
jk.9a_LP-DIR-T-1162	jk.9a_LP-DIR-T	jk.9a	3.2	66.1	-34.4	0	0	0	0	13	833	This study	hargrave 2024-03-06 14:30:20	LT-T-Z:LP-DIR-T	g	1162	u	8	273			pmagpy-4.2.109	7.4e-07	5.0599999999999996e-08	2.65e-08	1.93e-08
jk.9a_LP-DIR-T-1163	jk.9a_LP-DIR-T	jk.9a	0.5	60.5	-28.5	0	0	0	0	14	838	This study	hargrave 2024-03-11 09:51:09	LT-T-Z:LP-DIR-T	g	1163	u	8	273			pmagpy-4.2.109	5.33e-07	4.49e-09	2.15e-09	2.3e-09
jk.9a_LP-DIR-T-1164	jk.9a_LP-DIR-T	jk.9a	0.5	54.7	-27.0	0	0	0	0	15	843	This study	hargrave 2024-03-11 15:22:31	LT-T-Z:LP-DIR-T	g	1164	u	8	273			pmagpy-4.2.109	5.09e-07	3.71e-09	3.84e-09	1.92e-09
jk.9a_LP-DIR-T-1165	jk.9a_LP-DIR-T	jk.9a	0.5	56.6	-26.8	0	0	0	0	16	848	This study	hargrave 2024-03-12 09:05:38	LT-T-Z:LP-DIR-T	g	1165	u	8	273			pmagpy-4.2.109	4.83e-07	3.86e-09	1.65e-09	1.7600000000000001e-09
jk.9a_LP-DIR-T-1166	jk.9a_LP-DIR-T	jk.9a	0.6	58.0	-25.6	0	0	0	0	17	853	This study	hargrave 2024-03-12 14:11:46	LT-T-Z:LP-DIR-T	g	1166	u	8	273			pmagpy-4.2.109	4.77e-07	5.420000000000001e-09	4.99e-09	9.97e-10
